time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.1200000000000023,-2.52426938907,-1.25060906414,20.514691894,6.16279289071,0.122069296136,0.0,-2.55298223813,-1.58356073983,5.44687867242,0.00438474885619,-0.0283327197719,0.0,480.45117844087525,481.33935744036444,480.0500426642429,480.87820851843816
3.1800000000000024,-2.67948903572,-1.34751991585,20.8392470792,6.16349528612,0.120005515679,0.0,-2.62096076383,-1.64682608953,5.37195501705,0.0190284830141,-0.0404588943162,0.0,416.0176453401835,414.95379080510264,414.8053963774931,416.0895584640805
3.2400000000000024,-2.83924055099,-1.44868829458,21.1632154994,6.16509408075,0.118029452717,0.0,-2.70391307769,-1.72530908301,5.42668361853,0.0342638684547,-0.0254113381987,0.0,457.12169095135795,458.3189157141976,455.70202623568616,456.91854940249954
3.3000000000000025,-3.00406274579,-1.55465466031,21.491448403,6.16718023809,0.116271933222,0.0,-2.78999913358,-1.80667277369,5.51393731098,0.0352746149873,-0.0331721224981,0.0,468.0194182483408,467.41471805215804,467.55227208833213,467.63146346671147
3.3600000000000025,-3.17381019904,-1.66525401464,21.8230762732,6.16904584186,0.11401673326,0.0,-2.86810262557,-1.87981301283,5.54017020641,0.0269128991437,-0.0420003220002,0.0,450.95268285732686,450.23828617176855,449.16688074664773,448.4884994506688
3.4200000000000026,-3.34870577042,-1.78070704519,22.1605650478,6.17025713184,0.110727845895,0.0,-2.96138161992,-1.96840579985,5.70856527439,0.0134640193175,-0.0676252872686,0.0,494.0533626618398,492.1586812614281,493.1618268136785,492.1672550291777
3.4800000000000026,-3.52824132716,-1.90054977619,22.5001271169,6.17023446341,0.10659953999,0.0,-3.02298078314,-2.02643013583,5.61069283863,-0.0142201333224,-0.0699843644826,0.0,411.03325445583187,410.82013443911086,412.36720359313995,409.91376634847654
3.5400000000000027,-3.71186569757,-2.02435063806,22.8379115157,6.1692341094,0.101583337211,0.0,-3.09745879086,-2.10036765684,5.64858525594,-0.0191249027187,-0.0972150271811,0.0,454.8781099837606,452.6868398627338,455.34749862562484,454.95497968361167
3.6000000000000028,-3.899804722,-2.15252946831,23.1772299865,6.16854941979,0.0964822362861,0.0,-3.16678707907,-2.17236803973,5.66197632531,-0.00369828542694,-0.072829244247,0.0,446.95318535910627,448.9300727258085,445.7217978861839,446.9811283931804
3.660000000000003,-4.09175524604,-2.2849522676,23.5165378502,6.16870750574,0.0922425258916,0.0,-3.23129700332,-2.24177589833,5.64836976874,0.00896823883107,-0.0684954796464,0.0,439.61643822366136,439.9714949034294,436.92022532746296,437.9752063099978
